saison;dateMatch;Journee;adversaire;lieu;Joueur;Titulaire;Minutes;Buts;CartonJaune;CartonRouge;TAB_Marque;TAB_Rate
2016/17;2017-04-23;25;RCA;Domicile;Y. Rabeh;Remp.;1;;;;0;0
2016/17;2017-04-23;25;RCA;Domicile;A. Asbahi;Remp.;1;;;;0;0
2016/17;2017-04-23;25;RCA;Domicile;I. Haddad;Remp.;13;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;Z. Laaroubi;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;A. Noussair;Tit.;90;;1.0;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;M. Fall;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;A. Lamrabet;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;B. Nekkach;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;S. Saidi;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;M. Ounajem;Tit.;84;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;W. El Karti;Tit.;90;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;I. Haddad;Tit.;68;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;W. Jibor;Tit.;90;1.0;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;A. Bencharki;Remp.;22;;;;0;0
2016/17;2017-04-30;26;IRT;Extérieur;A. Khadrouf;Remp.;6;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;A. Noussair;Tit.;90;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;Y. Rabeh;Tit.;90;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;A. Atouchi;Tit.;90;;1.0;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;A. Lamrabet;Tit.;90;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;A. Khadrouf;Tit.;78;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;S. Saidi;Tit.;90;1.0;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;M. Ounajem;Tit.;90;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;W. El Karti;Tit.;81;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;I. Haddad;Tit.;71;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;W. Jibor;Tit.;90;1.0;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;B. Nekkach;Remp.;19;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;F. Ondama;Remp.;12;;;;0;0
2016/17;2017-05-07;27;HUSA;Domicile;A. Asbahi;Remp.;9;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;Z. Laaroubi;Tit.;90;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;A. Noussair;Tit.;90;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;A. Lamrabet;Tit.;90;;1.0;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;A. Khadrouf;Tit.;83;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;S. Saidi;Tit.;90;1.0;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;M. Ounajem;Tit.;90;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;A. Asbahi;Tit.;74;;1.0;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;F. Ondama;Tit.;45;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;W. Jibor;Tit.;90;1.0;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;B. Nekkach;Remp.;16;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;W. El Karti;Remp.;7;;;;0;0
2016/17;2017-05-17;28;OCS;Extérieur;A. Bencharki;Remp.;45;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;B. Benachour;Tit.;90;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;F. Aktaw;Tit.;85;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;N. Aarab;Tit.;90;1.0;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;B. Gadarine;Tit.;90;1.0;1.0;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;J. Ait Ben Idder;Tit.;90;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;A. Khadrouf;Tit.;90;1.0;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;A. Asbahi;Tit.;90;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;Tchikatara C.;Tit.;45;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;H. El Wasti;Tit.;90;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;A. Dari;Tit.;55;;1.0;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;A. El Hassouni;Tit.;90;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;A. Atouchi;Remp.;5;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;A. Bencharki;Remp.;45;;;;0;0
2016/17;2017-05-29;29;KACM;Extérieur;Y. Belakhdar;Remp.;35;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;A. R. Tagnaouti;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;M. Fall;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;N. Aarab;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;B. Gadarine;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;Y. Belakhdar;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;J. Ait Ben Idder;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;A. Asbahi;Tit.;65;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;A. Khadrouf;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;H. El Wasti;Tit.;59;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;F. Ondama;Tit.;90;1.0;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;A. El Hassouni;Tit.;90;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;S. Saidi;Remp.;25;;;;0;0
2016/17;2017-06-13;30;FUS;Domicile;M. Ounajem;Remp.;31;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;A. Atouchi;Tit.;90;1.0;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;Y. Rabeh;Tit.;90;;1.0;;0;0
2017/18;2017-09-10;1;FUS;Domicile;N. Aarab;Tit.;50;;1.0;;0;0
2017/18;2017-09-10;1;FUS;Domicile;A. Noussair;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;M. Ouatara;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;J. Ait Ben Idder;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;I. Haddad;Tit.;67;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;M. Ounajem;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;G. N. Daho;Tit.;90;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;A. Khadrouf;Remp.;40;;;;0;0
2017/18;2017-09-10;1;FUS;Domicile;A. Bencharki;Remp.;23;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;Y. El Kharoubi;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;B. Nekkach;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;B. Gadarine;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;M. Nahiri;Tit.;83;;1.0;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;N. Aarab;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;M. Ouatara;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;A. Tighazoui;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;M. Aoulad;Tit.;90;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;R. El Hajhouj;Tit.;70;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;G. N. Daho;Tit.;90;1.0;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;R. Hossni;Remp.;20;;;;0;0
2017/18;2017-11-10;2;RCOZ;Extérieur;W. El Karti;Remp.;7;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;B. Nekkach;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;A. Noussair;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;M. Nahiri;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;C.I. Comara;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;A. Bencharki;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;W. El Karti;Tit.;90;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;M. Aoulad;Tit.;83;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;G. N. Daho;Tit.;67;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;R. El Hajhouj;Remp.;23;;;;0;0
2017/18;2017-11-15;3;FAR;Extérieur;A. Tighazoui;Remp.;7;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;Y. Rabeh;Tit.;90;;1.0;;0;0
2017/18;2017-11-19;8;RAC;Domicile;C.I. Comara;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;B. Gadarine;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;M. Nahiri;Tit.;62;;1.0;;0;0
2017/18;2017-11-19;8;RAC;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;R. El Hajhouj;Tit.;45;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;W. El Karti;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;M. Aoulad;Tit.;90;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;G. N. Daho;Tit.;80;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;R. Hossni;Remp.;28;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;A. Tighazoui;Remp.;10;;;;0;0
2017/18;2017-11-19;8;RAC;Domicile;A. Khadrouf;Remp.;45;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;C.I. Comara;Tit.;90;1.0;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;A. Noussair;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;B. Nekkach;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;A. Khadrouf;Tit.;90;1.0;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;W. El Karti;Tit.;90;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;G. N. Daho;Tit.;45;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;A. Tighazoui;Tit.;77;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;M. Aoulad;Remp.;45;;;;0;0
2017/18;2017-11-22;4;DHJ;Domicile;A. Atouchi;Remp.;13;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;A. Noussair;Tit.;79;1.0;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;C.I. Comara;Tit.;90;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;B. Nekkach;Tit.;90;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;S. Saidi;Tit.;68;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;W. El Karti;Tit.;89;1.0;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;A. Tighazoui;Tit.;90;1.0;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;M. Aoulad;Tit.;90;2.0;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;A. Khadrouf;Tit.;90;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;M. Nahiri;Remp.;22;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;G. N. Daho;Remp.;11;;;;0;0
2017/18;2017-11-26;9;OCK;Extérieur;R. Hossni;Remp.;1;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;A. Noussair;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;C.I. Comara;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;B. Nekkach;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;W. El Karti;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;A. Khadrouf;Tit.;90;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;A. Tighazoui;Tit.;70;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;A. Bencharki;Tit.;76;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;M. Aoulad;Tit.;90;2.0;1.0;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;S. Saidi;Remp.;20;;;;0;0
2017/18;2017-11-29;5;MAT;Extérieur;G. N. Daho;Remp.;14;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;A. Noussair;Tit.;79;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;B. Nekkach;Tit.;89;;1.0;;0;0
2017/18;2017-12-18;12;IRT;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;M. Aoulad;Tit.;61;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;M. Nahiri;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;A. Khadrouf;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;C.I. Comara;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;A. Atouchi;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;I. Haddad;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;R. El Hajhouj;Tit.;90;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;G. N. Daho;Remp.;11;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;A. Tighazoui;Remp.;29;;;;0;0
2017/18;2017-12-18;12;IRT;Domicile;J. Ait Ben Idder;Remp.;1;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;A. Noussair;Tit.;90;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;C.I. Comara;Tit.;90;;1.0;;0;0
2017/18;2017-12-21;6;CRA;Domicile;M. Nahiri;Tit.;90;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;J. Ait Ben Idder;Tit.;90;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;A. Tighazoui;Tit.;61;;1.0;;0;0
2017/18;2017-12-21;6;CRA;Domicile;R. El Hajhouj;Tit.;77;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;I. Haddad;Tit.;90;1.0;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;M. Aoulad;Tit.;85;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;G. N. Daho;Remp.;5;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;A. Khadrouf;Remp.;29;;;;0;0
2017/18;2017-12-21;6;CRA;Domicile;M. Ounajem;Remp.;13;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;A. Noussair;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;C.I. Comara;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;M. Nahiri;Tit.;90;;1.0;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;B. Nekkach;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;A. Khadrouf;Tit.;55;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;A. Tighazoui;Tit.;73;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;A. Bencharki;Tit.;90;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;R. El Hajhouj;Tit.;55;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;M. Ounajem;Tit.;35;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;M. Aoulad;Tit.;17;;;;0;0
2017/18;2017-12-25;13;HUSA;Extérieur;I. Haddad;Tit.;35;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;B. Nekkach;Tit.;72;;1.0;;0;0
2017/18;2017-12-28;14;OCS;Domicile;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;B. Gadarine;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;A. Atouchi;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;W. El Karti;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;A. Khadrouf;Tit.;60;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;I. Haddad;Tit.;90;;1.0;;0;0
2017/18;2017-12-28;14;OCS;Domicile;M. Ounajem;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;G. N. Daho;Tit.;60;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;A. Bencharki;Remp.;30;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;S. Saidi;Remp.;30;;;;0;0
2017/18;2017-12-28;14;OCS;Domicile;R. El Hajhouj;Remp.;18;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;B. Benachour;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;M. Nahiri;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;B. Gadarine;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;S. Saidi;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;A. Tighazoui;Tit.;61;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;W. El Karti;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;I. Haddad;Tit.;78;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;M. Aoulad;Tit.;90;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;R. El Hajhouj;Remp.;29;;;;0;0
2017/18;2017-12-31;15;CAK;Extérieur;R. Hossni;Remp.;12;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;B. Benachour;Tit.;90;;1.0;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;B. Nekkach;Tit.;81;;1.0;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;B. Gadarine;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;R. Hossni;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;A. Khadrouf;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;A. Tighazoui;Tit.;83;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;G. N. Daho;Tit.;90;1.0;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;A. Noussair;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;M. Aoulad;Tit.;90;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;C.I. Comara;Remp.;9;;;;0;0
2017/18;2018-01-04;7;RSB;Extérieur;H. Massaki;Remp.;7;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;B. Benachour;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;A. Noussair;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;Y. Rabeh;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;M. Ouatara;Tit.;71;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;C.I. Comara;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;A. Khadrouf;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;R. El Hajhouj;Tit.;90;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;G. N. Daho;Tit.;90;1.0;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;R. Hossni;Tit.;90;;1.0;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;M. Aoulad;Tit.;66;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;A. Tighazoui;Remp.;24;;;;0;0
2017/18;2018-01-08;11;KACM;Extérieur;A. Jalal;Remp.;19;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;A. Noussair;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;A. Atouchi;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;C.I. Comara;Tit.;66;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;Z. El Hachimi;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;B. Nekkach;Tit.;90;;1.0;;0;0
2017/18;2018-02-10;10;RCA;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;W. El Karti;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;A. Tighazoui;Tit.;58;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;I. Haddad;Tit.;90;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;A. Quintana;Tit.;85;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;N. Aarab;Remp.;24;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;R. Hossni;Remp.;5;;;;0;0
2017/18;2018-02-10;10;RCA;Domicile;M. Aoulad;Remp.;32;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;Z. Laaroubi;Tit.;90;;1.0;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;A. Noussair;Tit.;90;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;A. Atouchi;Tit.;90;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;C.I. Comara;Tit.;90;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;M. Nahiri;Tit.;90;2.0;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;B. Nekkach;Tit.;90;;1.0;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;S. Saidi;Tit.;90;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;A. El Hassouni;Tit.;58;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;A. Tighazoui;Tit.;90;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;I. Haddad;Tit.;89;1.0;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;M. Aoulad;Tit.;59;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;W. El Karti;Remp.;32;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;N. Aarab;Remp.;1;;;;0;0
2017/18;2018-02-14;16;FUS;Extérieur;A. Quintana;Remp.;31;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;Z. Laaroubi;Tit.;90;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;A. Noussair;Tit.;90;1.0;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;A. Atouchi;Tit.;90;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;C.I. Comara;Tit.;90;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;M. Nahiri;Tit.;90;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;B. Nekkach;Tit.;90;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;S. Saidi;Tit.;90;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;R. Hossni;Tit.;58;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;A. Tighazoui;Tit.;90;1.0;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;I. Haddad;Tit.;70;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;Tchikatara C.;Tit.;58;;;;0;0
2017/18;2018-02-18;17;RCOZ;Domicile;W. El Karti;Remp.;32;;;;0;0
